"RecordIDS","AverageConsistency","Release_Date -Consistency","Release_Date -Values","Album_Genres-Consistency","Album_Genres-Values","Track_Name-Consistency","Track_Name-Values","Album_Name-Consistency","Album_Name-Values","Artists-Consistency","Artists-Values","Duration-Consistency","Duration-Values","Tempo-Consistency","Tempo-Values","Album_Type-Consistency","Album_Type-Values"
"musico_5250+spotify_41682","0.875","1.0","{1990-01-01T00:00|1990-01-01T00:00}","0.0","{[album rock]|[]}","1.0","{Love At First Sight|Love At First Sight}","1.0","{Edge Of The Century|Edge Of The Century}","1.0","{[styx]|[styx]}","1.0","{276.0}","1.0","{115.82599639892578}","1.0","{album|album}"
"deezer_16626+musico_3097+spotify_40079","0.8333333333333334","0.6666666666666666","{2004-04-26T00:00|2004-01-01T00:00|2004-01-01T00:00}","0.0","{[Rap/Hip Hop]|[detroit hip hop]|[]}","1.0","{My Band|My Band|My Band}","1.0","{D-12 World|D-12 World|D-12 World}","1.0","{[d12]|[d12]|[d12]}","1.0","{298.0|298.0}","1.0","{119.80000305175781|120.01399993896484}","1.0","{album|album|album}"
"musico_6637+spotify_42901","0.875","1.0","{1983-01-01T00:00|1983-01-01T00:00}","0.0","{[album rock]|[]}","1.0","{When You Close Your Eyes|When You Close Your Eyes}","1.0","{Midnight Madness|Midnight Madness}","1.0","{[night ranger]|[night ranger]}","1.0","{256.0}","1.0","{138.1840057373047}","1.0","{album|album}"
"deezer_15283+spotify_10855","0.875","1.0","{2016-01-29T00:00|2016-01-29T00:00}","0.0","{[Alternative, Indie Pop, Indie Rock]|[]}","1.0","{Wildfire|Wildfire}","1.0","{Tell Me It's Real (Expanded Edition)|Tell Me It's Real (Expanded Edition)}","1.0","{[seafret]|[seafret]}","1.0","{224.0|224.0}","1.0","{132.10000610351562|131.9530029296875}","1.0","{album|album}"
"deezer_22154+spotify_28577","0.75","1.0","{2022-07-19T00:00|2022-07-19T00:00}","0.0","{[Rock, Hard Rock, Metal]|[]}","1.0","{Tight Rope XX|Tight Rope XX}","1.0","{Tight Rope XX|Tight Rope XX}","1.0","{[lacuna coil]|[lacuna coil]}","1.0","{217.0|217.0}","0.0","{0.0|164.00900268554688}","1.0","{single|single}"
"deezer_23311+musico_9885+spotify_31368","0.875","1.0","{1968-07-03T00:00|1968-07-03T00:00|1968-07-03T00:00}","0.0","{[Rock]|[album rock]|[]}","1.0","{Hello, I Love You|Hello, I Love You|Hello, I Love You}","1.0","{Waiting for the Sun|Waiting for the Sun|Waiting for the Sun}","1.0","{[the doors]|[the doors]|[the doors]}","1.0","{133.0|133.0}","1.0","{118.0999984741211|117.83499908447266}","1.0","{album|album|album}"
"deezer_4168+spotify_29003","0.75","0.0","{2008-03-09T00:00|2008-03-07T00:00}","1.0","{[]|[]}","1.0","{Bleed|Bleed}","1.0","{ObZen|ObZen}","1.0","{[meshuggah]|[meshuggah]}","1.0","{442.0|442.0}","0.0","{153.0|114.64199829101562}","1.0","{album}"
"musico_5984+spotify_42332","0.875","1.0","{1998-11-02T00:00|1998-11-02T00:00}","0.0","{[irish rock]|[]}","1.0","{Pride (In The Name Of Love)|Pride (In The Name Of Love)}","1.0","{The Best Of 1980 - 1990|The Best Of 1980 - 1990}","1.0","{[u2]|[u2]}","1.0","{228.0}","1.0","{105.85900115966797}","1.0","{compilation|compilation}"
"musico_4078+spotify_5725","0.625","0.0","{1997-09-16T00:00|2022-09-16T00:00}","0.0","{[atl hip hop]|[]}","1.0","{My Way|My Way}","0.0","{My Way|My Way (25th Anniversary Edition)}","1.0","{[usher]|[usher]}","1.0","{214.0}","1.0","{90.0979995727539}","1.0","{album|album}"
"deezer_26136+musico_2640+spotify_39740","0.8333333333333334","0.6666666666666666","{2006-10-31T00:00|2005-01-01T00:00|2005-01-01T00:00}","0.0","{[Rock]|[dance pop]|[]}","1.0","{Enough Cryin|Enough Cryin|Enough Cryin}","1.0","{The Breakthrough|The Breakthrough|The Breakthrough}","1.0","{[mary j. blige, brook lynn]|[brooklynn, mary j. blige]|[mary j. blige]}","1.0","{260.0|260.0}","1.0","{96.5999984741211|96.84200286865234}","1.0","{album|album|album}"
"musico_6628+spotify_42892","0.875","1.0","{1995-01-01T00:00|1995-01-01T00:00}","0.0","{[classic soul]|[]}","1.0","{Never Knew Love Like This Before|Never Knew Love Like This Before}","1.0","{The Best Of Stephanie Mills|The Best Of Stephanie Mills}","1.0","{[stephanie mills]|[stephanie mills]}","1.0","{325.0}","1.0","{114.04499816894531}","1.0","{compilation|compilation}"
"deezer_14274+musico_65+spotify_37917","0.875","1.0","{2018-09-28T00:00|2018-09-28T00:00|2018-09-28T00:00}","0.0","{[Rap/Hip Hop]|[hip hop]|[]}","1.0","{Open Letter|Open Letter|Open Letter}","1.0","{Tha Carter V|Tha Carter V|Tha Carter V}","1.0","{[lil wayne]|[lil wayne]|[lil wayne]}","1.0","{269.0|269.0}","1.0","{97.05000305175781|97.00399780273438}","1.0","{album|album|album}"
"deezer_26525+spotify_25587","0.75","0.0","{2007-03-06T00:00|2003-01-01T00:00}","0.0","{[Rock]|[]}","1.0","{Hero (feat. Josey Scott)|Hero (feat. Josey Scott)}","1.0","{Hero (feat. Josey Scott)|Hero (feat. Josey Scott)}","1.0","{[chad kroeger, josey scott]|[chad kroeger]}","1.0","{200.0|200.0}","1.0","{147.10000610351562|147.38699340820312}","1.0","{single|single}"
"deezer_17433+musico_4140+spotify_40798","0.875","1.0","{1998-03-10T00:00|1998-03-10T00:00|1998-03-10T00:00}","0.0","{[Pop]|[-]|[]}","1.0","{Are You Jimmy Ray?|Are You Jimmy Ray?|Are You Jimmy Ray?}","1.0","{Jimmy Ray|Jimmy Ray|Jimmy Ray}","1.0","{[jimmy ray]|[jimmy ray]|[jimmy ray]}","1.0","{201.0|201.0}","1.0","{99.19999694824219|99.08300018310547}","1.0","{album|album|album}"
"deezer_16445+musico_2692+spotify_39776","0.8333333333333333","1.0","{2005-08-02T00:00|2005-08-02T00:00|2005-08-02T00:00}","0.6666666666666666","{[]|[contemporary country]|[]}","1.0","{Like We Never Loved at All|Like We Never Loved at All|Like We Never Loved at All}","0.0","{Fireflies (Single Version)|Fireflies (U.S. Release)|Fireflies}","1.0","{[faith hill]|[faith hill]|[faith hill]}","1.0","{257.0|257.0}","1.0","{133.8000030517578|133.78900146484375}","1.0","{album|album|album}"
"deezer_6066+spotify_19073","0.875","1.0","{1976-01-16T00:00|1976-01-16T00:00}","0.0","{[Rock]|[]}","1.0","{Hurricane|Hurricane}","1.0","{Desire|Desire}","1.0","{[bob dylan]|[bob dylan]}","1.0","{512.0|512.0}","1.0","{135.10000610351562|135.6009979248047}","1.0","{album|album}"
"musico_1382+spotify_18574","0.875","1.0","{2011-01-01T00:00|2011-01-01T00:00}","0.0","{[contemporary country]|[]}","1.0","{Country Girl (Shake It For Me)|Country Girl (Shake It For Me)}","1.0","{Tailgates & Tanlines|Tailgates & Tanlines}","1.0","{[luke bryan]|[luke bryan]}","1.0","{225.0}","1.0","{105.97000122070312}","1.0","{album|album}"
"deezer_18532+musico_5396+spotify_41813","0.7916666666666666","0.6666666666666666","{2009-05-12T00:00|1989-01-01T00:00|1989-01-01T00:00}","0.0","{[Rock]|[glam metal]|[]}","1.0","{Same Ol' Situation (S.O.S.)|Same Ol' Situation (S.O.S.)|Same Ol' Situation (S.O.S.)}","0.6666666666666666","{Dr. Feelgood 20th Anniversary (Expanded Version)|Dr. Feelgood|Dr. Feelgood}","1.0","{[mötley crüe]|[mötley crüe]|[mötley crüe]}","1.0","{253.0|252.0}","1.0","{139.6699981689453|139.7030029296875}","1.0","{album|album|album}"
"deezer_14232+musico_13+spotify_37882","0.875","1.0","{2018-08-03T00:00|2018-08-03T00:00|2018-08-03T00:00}","0.0","{[Rap/Hip Hop]|[pop]|[]}","1.0","{SKELETONS|SKELETONS|SKELETONS}","1.0","{ASTROWORLD|ASTROWORLD|ASTROWORLD}","1.0","{[travis scott]|[travis scott]|[travis scott]}","1.0","{145.0|145.0}","1.0","{148.19000244140625|148.0540008544922}","1.0","{album|album|album}"
"deezer_20204+spotify_24049","0.5","0.0","{2010-08-13T00:00|2010-01-01T00:00}","0.0","{[Rock]|[]}","1.0","{Sukiyaki|Sukiyaki}","1.0","{Lost Hits Of The 60's (All Original Artists & Versions)|Lost Hits Of The 60's (All Original Artists & Versions)}","0.0","{[kyu sakamoto]|[various artists]}","1.0","{189.0|189.0}","1.0","{146.10000610351562|146.0290069580078}","0.0","{compile|compilation}"
"musico_5954+spotify_42305","0.875","1.0","{1994-01-01T00:00|1994-01-01T00:00}","0.0","{[permanent wave]|[]}","1.0","{We'll Be Together|We'll Be Together}","1.0","{Fields Of Gold - The Best Of Sting 1984 - 1994|Fields Of Gold - The Best Of Sting 1984 - 1994}","1.0","{[sting]|[sting]}","1.0","{229.0}","1.0","{116.41999816894531}","1.0","{compilation|compilation}"
"deezer_886+musico_2299+spotify_5844","0.8333333333333334","0.6666666666666666","{2008-04-28T00:00|2007-01-01T00:00|2007-01-01T00:00}","0.0","{[R&B]|[dance pop]|[]}","1.0","{Let It Go|Let It Go|Let It Go}","1.0","{Just Like You|Just Like You|Just Like You}","1.0","{[keyshia cole, missy elliott, ""lil kim""]|[keyshia cole, missy elliott, ""lil kim""]|[keyshia cole]}","1.0","{238.0|238.0}","1.0","{94.80000305175781|94.96700286865234}","1.0","{album|album|album}"
"deezer_6864+musico_3419+spotify_2268","0.7083333333333333","1.0","{2001-09-04T00:00|2001-09-04T00:00|2001-09-04T00:00}","0.6666666666666666","{[]|[alternative metal]|[]}","1.0","{Aerials|Aerials|Aerials}","1.0","{Toxicity|Toxicity|Toxicity}","1.0","{[system of a down]|[system of a down]|[system of a down]}","0.0","{371.0|235.0}","0.0","{159.0|79.34200286865234}","1.0","{album|album}"
"deezer_14229+musico_10+spotify_37210","0.875","1.0","{2018-08-03T00:00|2018-08-03T00:00|2018-08-03T00:00}","0.0","{[Rap/Hip Hop]|[pop]|[]}","1.0","{5% TINT|5% TINT|5% TINT}","1.0","{ASTROWORLD|ASTROWORLD|ASTROWORLD}","1.0","{[travis scott]|[travis scott]|[travis scott]}","1.0","{196.0|196.0}","1.0","{140.14999389648438|140.0}","1.0","{album|album|album}"
"deezer_14822+musico_694+spotify_12219","0.875","1.0","{2015-11-13T00:00|2015-11-13T00:00|2015-11-13T00:00}","0.0","{[Pop]|[canadian pop]|[]}","1.0","{Company|Company|Company}","1.0","{Purpose (Deluxe)|Purpose (Deluxe)|Purpose (Deluxe)}","1.0","{[justin bieber]|[justin bieber]|[justin bieber]}","1.0","{208.0|208.0}","1.0","{95.04000091552734|94.947998046875}","1.0","{album|album|album}"
"deezer_16064+musico_2184+spotify_39396","0.6666666666666666","0.6666666666666666","{2008-09-07T00:00|2008-09-08T00:00|2008-09-07T00:00}","0.0","{[Rap/Hip Hop]|[atl hip hop]|[]}","0.6666666666666666","{What Up, What's Haapnin'|What Up, What's Haapnin'?|What Up, What's Haapnin'}","1.0","{Paper Trail|Paper Trail|Paper Trail}","1.0","{[t.i.]|[t.i.]|[t.i.]}","1.0","{301.0|301.0}","0.0","{0.0|142.947998046875}","1.0","{album|album|album}"
"musico_2493+spotify_39628","0.875","1.0","{2007-01-30T00:00|2007-01-30T00:00}","0.0","{[arkansas country]|[]}","1.0","{Find out Who Your Friends Are|Find out Who Your Friends Are}","1.0","{For the Love|For the Love}","1.0","{[tim mcgraw, brad arnold, kenny chesney, tracy lawrence]|[tracy lawrence]}","1.0","{227.0}","1.0","{159.85899353027344}","1.0","{album|album}"
"deezer_15514+spotify_12981","0.5","0.0","{2011-11-21T00:00|2011-11-18T00:00}","0.0","{[Pop]|[]}","0.0","{We Found Love (Album Version)|We Found Love}","0.0","{Talk That Talk (Deluxe)|Talk That Talk}","1.0","{[rihanna, calvin harris]|[rihanna]}","1.0","{215.0|215.0}","1.0","{128.0|127.98600006103516}","1.0","{album|album}"
"deezer_2795+spotify_25540","0.5","0.0","{2002-02-10T00:00|2002-01-01T00:00}","0.0","{[Pop]|[]}","1.0","{Desert Rose|Desert Rose}","1.0","{The Very Best Of Sting And The Police|The Very Best Of Sting And The Police}","0.0","{[sting, cheb mami]|[sting, the police]}","1.0","{286.0|286.0}","1.0","{112.0|112.00800323486328}","0.0","{album|compilation}"
"musico_1354+spotify_38756","0.875","1.0","{2012-01-01T00:00|2012-01-01T00:00}","0.0","{[contemporary country]|[]}","1.0","{Am I The Only One|Am I The Only One}","1.0","{Home|Home}","1.0","{[dierks bentley]|[dierks bentley]}","1.0","{191.0}","1.0","{165.9720001220703}","1.0","{album|album}"
"deezer_13700+musico_5927+spotify_42279","0.8333333333333333","1.0","{1995-11-06T00:00|1995-11-06T00:00|1995-11-06T00:00}","0.0","{[Pop]|[glam rock]|[]}","1.0","{Candle In The Wind|Candle In The Wind|Candle In The Wind}","1.0","{Love Songs|Love Songs|Love Songs}","1.0","{[elton john]|[elton john]|[elton john]}","1.0","{230.0|228.0}","1.0","{124.19999694824219|124.13899993896484}","0.6666666666666666","{album|compilation|compilation}"
"musico_3694+spotify_40493","0.875","1.0","{2000-04-04T00:00|2000-04-04T00:00}","0.0","{[dance pop]|[]}","1.0","{Most Girls|Most Girls}","1.0","{Can't Take Me Home (Expanded Edition)|Can't Take Me Home (Expanded Edition)}","1.0","{[p!nk]|[p!nk]}","1.0","{298.0}","1.0","{97.9219970703125}","1.0","{album|album}"
"deezer_26179+musico_3078+spotify_20379+spotify_25678","0.78125","0.0","{2018-07-16T00:00|2004-02-10T00:00|2004-02-13T00:00|2004-01-01T00:00}","0.5","{[Rap/Hip Hop]|[chicago rap]|[]|[]}","1.0","{All Falls Down|All Falls Down|All Falls Down|All Falls Down}","0.75","{The College Dropout|The College Dropout|The College Dropout|The College Dropout (Explicit)}","1.0","{[kanye west, syleena johnson]|[kanye west, syleena johnson]|[kanye west]|[kanye west]}","1.0","{223.0|223.0|223.0}","1.0","{91.06999969482422|90.89299774169922|91.02999877929688}","1.0","{album|album|album|album}"
"deezer_15755+spotify_13494","0.75","0.0","{2008-09-08T00:00|2008-07-14T00:00}","0.0","{[Pop, Rock]|[]}","1.0","{Breakeven|Breakeven}","1.0","{The Script|The Script}","1.0","{[the script]|[the script]}","1.0","{261.0|261.0}","1.0","{94.0|94.03399658203125}","1.0","{album|album}"
"deezer_25652+musico_10807+spotify_955","0.7916666666666667","0.6666666666666666","{2014-03-24T00:00|1973-10-05T00:00|1973-10-05T00:00}","0.0","{[Rock]|[glam rock]|[]}","0.6666666666666666","{Bennie And The Jets (Remastered 2014)|Bennie And The Jets - Remastered 2014|Bennie And The Jets - Remastered 2014}","1.0","{Goodbye Yellow Brick Road (Remastered)|Goodbye Yellow Brick Road (Remastered)|Goodbye Yellow Brick Road (Remastered)}","1.0","{[elton john]|[elton john]|[elton john]}","1.0","{322.0|322.0}","1.0","{131.6999969482422|132.64199829101562}","1.0","{album|album|album}"
"deezer_1057+spotify_33215","0.875","0.0","{2005-02-28T00:00|2004-09-14T00:00}","1.0","{[]|[]}","1.0","{Wake Up|Wake Up}","1.0","{Funeral|Funeral}","1.0","{[arcade fire]|[arcade fire]}","1.0","{335.0|335.0}","1.0","{138.0|138.26400756835938}","1.0","{album}"
"deezer_19164+musico_6079+spotify_42416","0.7916666666666666","0.6666666666666666","{1986-08-25T00:00|1986-08-12T00:00|1986-08-12T00:00}","0.0","{[Pop, International Pop, Rock]|[classic rock]|[]}","1.0","{The Boy In the Bubble|The Boy In the Bubble|The Boy In the Bubble}","0.6666666666666666","{Graceland|Graceland (25th Anniversary Deluxe Edition)|Graceland (25th Anniversary Deluxe Edition)}","1.0","{[paul simon]|[paul simon]|[paul simon]}","1.0","{239.0|239.0}","1.0","{136.0|136.15499877929688}","1.0","{album|album|album}"
"deezer_26018+musico_1906+spotify_39173","0.7083333333333333","0.6666666666666666","{2009-12-21T00:00|2009-01-01T00:00|2009-01-01T00:00}","0.0","{[Rap/Hip Hop]|[dirty south rap]|[]}","1.0","{Steady Mobbin|Steady Mobbin|Steady Mobbin}","1.0","{We Are Young Money|We Are Young Money|We Are Young Money}","1.0","{[young money, gucci mane]|[gucci mane, young money]|[young money]}","1.0","{310.0|310.0}","0.0","{0.0|156.14100646972656}","1.0","{album|album|album}"
"deezer_19124+musico_5923+spotify_42275","0.6666666666666666","0.6666666666666666","{1987-07-06T00:00|1987-03-30T00:00|1987-03-30T00:00}","0.0","{[Pop, R&B]|[funk]|[]}","1.0","{Sign 'O' the Times|Sign 'O' the Times|Sign 'O' the Times}","0.6666666666666666","{Sign 'O' The Times|Sign ""O"" the Times|Sign ""O"" the Times}","1.0","{[prince]|[prince]|[prince]}","1.0","{302.0|302.0}","0.0","{98.9000015258789|197.76800537109375}","1.0","{album|album|album}"
"musico_2403+spotify_39559","0.875","1.0","{2007-01-01T00:00|2007-01-01T00:00}","0.0","{[australian country]|[]}","1.0","{Everybody|Everybody}","1.0","{Greatest Hits|Greatest Hits}","1.0","{[keith urban]|[keith urban]}","1.0","{237.0}","1.0","{188.20899963378906}","1.0","{compilation|compilation}"
"musico_10505+spotify_1038","0.75","1.0","{1964-06-01T00:00|1964-06-01T00:00}","0.0","{[adult standards]|[]}","1.0","{Under the Boardwalk|Under the Boardwalk}","0.0","{Under The Boardwalk|Under the Boardwalk}","1.0","{[the drifters]|[the drifters]}","1.0","{161.0}","1.0","{123.79199981689453}","1.0","{album|album}"
"musico_5577+spotify_36060","0.875","1.0","{1989-01-01T00:00|1989-01-01T00:00}","0.0","{[folk]|[]}","1.0","{Crossroads|Crossroads}","1.0","{Crossroads|Crossroads}","1.0","{[tracy chapman]|[tracy chapman]}","1.0","{251.0}","1.0","{105.97000122070312}","1.0","{album|album}"
"musico_5426+spotify_41840","0.875","1.0","{1990-03-22T00:00|1990-03-22T00:00}","0.0","{[dance pop]|[]}","1.0","{Hanky Panky|Hanky Panky}","1.0","{I'm Breathless|I'm Breathless}","1.0","{[madonna]|[madonna]}","1.0","{239.0}","1.0","{169.968994140625}","1.0","{album|album}"
"musico_9541+spotify_24335+spotify_31374","0.8333333333333333","0.6666666666666666","{1969-06-17T00:00|2009-01-01T00:00|1969-06-17T00:00}","0.6666666666666666","{[rock-and-roll]|[]|[]}","1.0","{Suspicious Minds|Suspicious Minds|Suspicious Minds}","0.6666666666666666","{From Elvis in Memphis|Elvis 75|From Elvis in Memphis}","1.0","{[elvis presley]|[elvis presley]|[elvis presley]}","1.0","{260.0|261.0}","1.0","{116.5530014038086|116.55699920654297}","0.6666666666666666","{album|compilation|album}"
"musico_4417+spotify_41008","0.875","1.0","{1995-10-24T00:00|1995-10-24T00:00}","0.0","{[chicano rap]|[]}","1.0","{La Familia|La Familia}","1.0","{Smile Now, Die Later|Smile Now, Die Later}","1.0","{[frost]|[frost]}","1.0","{243.0}","1.0","{101.40699768066406}","1.0","{album|album}"
"musico_6093+spotify_42428","0.75","0.0","{1980-01-01T00:00|1988-01-01T00:00}","0.0","{[art rock]|[]}","1.0","{Heartbreak Beat|Heartbreak Beat}","1.0","{All Of This And Nothing|All Of This And Nothing}","1.0","{[the psychedelic furs]|[the psychedelic furs]}","1.0","{309.0}","1.0","{122.51000213623047}","1.0","{album|album}"
"musico_6481+spotify_42763","0.875","1.0","{2009-09-25T00:00|2009-09-25T00:00}","0.0","{[new romantic]|[]}","1.0","{Never Ending Story|Never Ending Story}","1.0","{Don't Suppose|Don't Suppose}","1.0","{[limahl]|[limahl]}","1.0","{212.0}","1.0","{122.31199645996094}","1.0","{album|album}"
"musico_2148+spotify_39369","0.75","1.0","{2008-01-01T00:00|2008-01-01T00:00}","0.0","{[dance pop]|[]}","0.0","{On the Line - Featuring Jonas Brothers|On the Line}","1.0","{Don't Forget|Don't Forget}","1.0","{[demi lovato, jonas brothers]|[demi lovato]}","1.0","{206.0}","1.0","{124.96900177001953}","1.0","{album|album}"
"musico_3528+spotify_25536","0.875","1.0","{2001-01-30T00:00|2001-01-30T00:00}","0.0","{[contemporary country]|[]}","1.0","{I Need You|I Need You}","1.0","{I Need You|I Need You}","1.0","{[leann rimes]|[leann rimes]}","1.0","{228.0}","1.0","{144.7270050048828}","1.0","{album|album}"
"musico_7592+spotify_31428","0.875","1.0","{1979-06-01T00:00|1979-06-01T00:00}","0.0","{[disco]|[]}","1.0","{After the Love Has Gone|After the Love Has Gone}","1.0","{I Am|I Am}","1.0","{[earth, wind & fire]|[earth, wind & fire]}","1.0","{278.0}","1.0","{131.6750030517578}","1.0","{album|album}"
"musico_5914+spotify_42267","0.875","1.0","{1987-01-01T00:00|1987-01-01T00:00}","0.0","{[freestyle]|[]}","1.0","{Seasons Change|Seasons Change}","1.0","{Exposure|Exposure}","1.0","{[exposé]|[exposé]}","1.0","{292.0}","1.0","{174.18600463867188}","1.0","{album|album}"
"musico_2483+spotify_39621","0.875","1.0","{2007-10-24T00:00|2007-10-24T00:00}","0.0","{[boy band]|[]}","1.0","{Inconsolable|Inconsolable}","1.0","{Unbreakable|Unbreakable}","1.0","{[backstreet boys]|[backstreet boys]}","1.0","{216.0}","1.0","{160.031005859375}","1.0","{album|album}"
"musico_9374+spotify_16336+spotify_19089","0.8333333333333334","0.6666666666666666","{1970-01-01T00:00|1970-02-01T00:00|1970-01-01T00:00}","0.6666666666666666","{[folk]|[]|[]}","0.6666666666666666","{Fire and Rain|Fire and Rain - 2019 Remaster|Fire and Rain}","0.6666666666666666","{Sweet Baby James|Sweet Baby James (2019 Remaster)|Sweet Baby James}","1.0","{[james taylor]|[james taylor]|[james taylor]}","1.0","{203.0|200.0}","1.0","{76.27100372314453|76.06400299072266}","1.0","{album|album|album}"
"musico_6043+spotify_42386","0.875","1.0","{1986-11-01T00:00|1986-11-01T00:00}","0.0","{[new wave pop]|[]}","1.0","{Dominoes|Dominoes}","1.0","{Robbie Nevil|Robbie Nevil}","1.0","{[robbie nevil]|[robbie nevil]}","1.0","{286.0}","1.0","{123.73999786376953}","1.0","{album|album}"
"deezer_18134+musico_4852+spotify_41356","0.7083333333333333","0.6666666666666666","{1996-02-19T00:00|1993-03-30T00:00|1993-03-30T00:00}","0.0","{[Rap/Hip Hop]|[east coast hip hop]|[]}","1.0","{Throw Ya Gunz|Throw Ya Gunz|Throw Ya Gunz}","1.0","{Bacdafucup|Bacdafucup|Bacdafucup}","1.0","{[onyx]|[onyx]|[onyx]}","1.0","{196.0|196.0}","0.0","{187.89999389648438|93.99299621582031}","1.0","{album|album|album}"
